salt,k(ms*cm-1),T,c_val,c_units,solvent_ratio_type,weighted_The number of atoms,weighted_The number of carbon atoms,weighted_The number of oxygen atoms,weighted_The ratio of carbon atoms to oxygen atoms,weighted_The number of rings,weighted_Molecular weight,weighted_Molecular radius,weighted_Molecular dipole moment,weighted_Average electronegativity,weighted_Average ionization energy,weighted_Average electron affinity,weighted_Number of hydrogen atoms,weighted_Hydrogen-to-carbon atom ratio,weighted_Number of sulfur atoms,weighted_Sulfur-to-carbon atom ratio,weighted_Number of nitrogen atoms,weighted_Nitrogen-to-carbon atom ratio,weighted_Number of fluorine atoms,weighted_Fluorine-to-carbon atom ratio,weighted_Number of chlorine atoms,weighted_Chlorine-to-carbon atom ratio,weighted_Number of silicon atoms,weighted_Silicon-to-carbon atom ratio,weighted_Number of halogen atoms,weighted_Halogen-to-carbon atom ratio,weighted_Average atomic mass,weighted_Average atomic mass of heavy atoms,weighted_Log P,weighted_Number of hydrogen bond acceptors,weighted_Number of rotatable bonds,weighted_Topological polar surface area ,weighted_Number of heavy atoms,weighted_Molecular complexity,weighted_Isotopic atom count,weighted_Number of undefined stereocenters,weighted_Number of covalent bond units,weighted_Boiling point,weighted_Melting point,weighted_Flash point,weighted_Density,weighted_Isochoric specific volume,weighted_Vapor density,weighted_Vapor pressure,weighted_Refractive index,weighted_Number of carbon-carbon double bonds,weighted_Number of carbon-carbon triple bonds,weighted_Number of ethers,weighted_Number of carbonyl groups,weighted_Number of ketones,weighted_Number of esters,weighted_Number of amines,weighted_Number of nitriles,weighted_Number of thioethers,weighted_Number of sulfoxides,weighted_Number of sulfones,weighted_Number of fluorides,weighted_Number of chlorides,weighted_Number of siloxanes,weighted_Maximum ring size,weighted_Minimum ring size,weighted_Number of rotatable bonds.1,weighted_Molar refractivity,weighted_Molecular polarizability,weighted_Molar volume,weighted_Water solubility,weighted_Lipid solubility,weighted_Viscosity,weighted_Surface tension,weighted_Polarizability,weighted_Number of chiral carbons,weighted_Is it a chiral molecule,weighted_Does it have stereocenters,weighted_Does it have a plane of symmetry,weighted_Does it have a center of symmetry,weighted_Rigidity/Flexibility,weighted_Number of aromatic rings,weighted_Number of aromatic bonds
LiBOB,4.715755026,312.45,0.362318841,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,5.715755026,322.35,0.362318841,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,6.715755026,332.15,0.362318841,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.028985507,233.75,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.254791959,243.65,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.577372604,253.35,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.996727443,263.15,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,1.577372604,272.95,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,2.287050023,282.85,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,3.093501636,292.65,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,3.996727443,302.55,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,4.964469378,312.45,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,6.028985507,322.35,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,7.158017765,332.15,0.420289855,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.018700327,233.75,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.212248714,243.65,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.502571295,253.35,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.954184198,263.15,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,1.567087424,272.95,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,2.309022908,282.85,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,3.147732585,292.65,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,4.083216456,302.55,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,5.147732585,312.45,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,6.276764843,322.35,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,7.47031323,332.15,0.484057971,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0,233.75,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.168770453,243.65,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.459093034,253.35,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.910705937,263.15,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,1.491351099,272.95,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,2.265544647,282.85,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,3.136512389,292.65,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,4.136512389,302.55,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,5.265544647,312.45,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,6.459093034,322.35,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,7.71715755,332.15,0.553623188,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0,233.75,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.090696587,243.65,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.381019168,253.35,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,0.800374007,263.15,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,1.413277232,272.95,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,2.155212716,282.85,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
LiBOB,3.058438523,292.65,0.637681159,0,0,11.8,3.6,3,1.198,1,96.478,2.985616,4.296799999999999,2.9566,12.3386,-1.3516,5.199999999999999,1.432,0,0,0,0,0,0,0,0,0,0,0,0,8.2342,13.8402,-0.12,3,0,35.5,6.6000000000000005,77.5,0,0.6,1,244.16,-14.72,260.6,1.2513800000000002,0.8008,3.3304,0.02792,1.4172600000000002,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,19.51,7.738372e-24,77.5022,4.6,1,1.596,32.92,7.922000000000001,0.6,0.6,0.6,0.4,0.4,1,0,0
