SMILES,Linear Carbonyl,Cyclic Carbonyl,Linear Ether,Cyclic Ether,tsne_x,tsne_y
CCCOCCC(C)=O,1,0,0,0,35.00953,37.132664
CCCOCCC(C)C,0,0,1,0,51.114513,-41.035427
CCCOCCCOC,0,0,1,0,32.178223,-48.312294
CCCOCCOC,0,0,1,0,31.108807,-47.03637
CCCOCCOCC,0,0,1,0,39.695408,-42.21874
CCCOCOC,0,0,1,0,35.859596,-43.475616
CCCOCOC(C)=O,1,0,0,0,48.23869,31.938702
CCCOCOC(C)C,0,0,1,0,44.056442,-21.98427
CCCOCOCC,0,0,1,0,37.9099,-43.599316
CCCOCOCCC,0,0,1,0,37.724663,-43.62568
CCCOCOCOC,0,0,1,0,35.974907,-43.38602
CCCS(=O)(=O)CCC,0,0,0,0,24.580286,39.008453
CCOC,0,0,1,0,35.62934,-39.135773
CCOC(=O)C(C)(C)C,1,0,0,0,52.88356,29.364794
CCOC(=O)C(C)C,1,0,0,0,59.920475,26.31239
CCOC(=O)C(C)CC,1,0,0,0,61.155273,26.139341
CCOC(=O)C(C)OC,1,0,0,0,60.551876,24.606821
CCOC(=O)CC,1,0,0,0,49.340458,35.261528
CCOC(=O)CC(C)C,1,0,0,0,45.242428,20.173237
CCOC(=O)CCOC,1,0,0,0,47.30059,40.92223
CCOC(=O)COC,1,0,0,0,45.404762,37.972946
CCOC(=O)OC,1,0,0,0,55.090473,30.231674
CCOC(=O)OC(C)C,1,0,0,0,55.04098,28.67694
CCOC(=O)OCC,1,0,0,0,54.57636,30.078056
CCOC(=O)OCOC,1,0,0,0,56.043434,30.245205
CCOC(C)(C)C,0,0,1,0,16.001904,-30.501947
CCOC(C)(C)C(C)=O,1,0,0,0,25.391232,20.68172
CCOC(C)(C)C(C)C,0,0,1,0,15.577926,-29.040598
CCOC(C)(C)CC,0,0,1,0,18.993332,-31.33553
CCOC(C)(C)COC,0,0,1,0,22.804577,-31.271933
CCOC(C)(C)OC,0,0,1,0,16.72773,-29.206532
CCOC(C)(C)OCC,0,0,1,0,16.363297,-29.51898
CCOC(C)(CC)CC,0,0,1,0,17.664877,-30.30734
CCOC(C)(CC)OC,0,0,1,0,19.087393,-26.368443
CCOC(C)(OC)OC,0,0,1,0,17.145767,-28.223005
CCOC(C)=O,1,0,0,0,50.296196,30.265228
CCOC(C)C,0,0,1,0,46.021248,-16.433472
CCOC(C)C(=O)CC,1,0,0,0,66.10812,27.825636
CCOC(C)C(=O)OC,1,0,0,0,62.734787,22.916494
CCOC(C)C(C)(C)C,0,0,1,0,48.07184,-14.063806
CCOC(C)C(C)=O,1,0,0,0,64.27779,18.328854
CCOC(C)C(C)C,0,0,1,0,49.375626,-13.323796
CCOC(C)C(C)CC,0,0,1,0,49.94356,-12.890055
CCOC(C)C(C)OC,0,0,1,0,48.984425,-12.433189
CCOC(C)CC,0,0,1,0,48.780342,-20.731934
CCOC(C)CC(C)=O,1,0,0,0,44.24621,15.087521
CCOC(C)CC(C)C,0,0,1,0,49.085945,-21.632938
CCOC(C)CCOC,0,0,1,0,54.69256,-22.719982
CCOC(C)COC,0,0,1,0,53.721935,-23.31931
CCOC(C)OC,0,0,1,0,44.024483,-14.3088875
CCOC(C)OC(C)=O,1,0,0,0,57.25608,12.720569
CCOC(C)OC(C)C,0,0,1,0,45.74396,-15.488036
CCOC(C)OCC,0,0,1,0,45.387863,-15.046793
CCOC(C)OCOC,0,0,1,0,44.12945,-15.650595
CCOC(CC)C(C)=O,1,0,0,0,66.534386,22.132952
CCOC(CC)C(C)C,0,0,1,0,47.905663,-15.743404
CCOC(CC)CC,0,0,1,0,56.138863,-13.35864
CCOC(CC)COC,0,0,1,0,56.99038,-12.959219
CCOC(CC)OC,0,0,1,0,58.266853,-8.474004
CCOC(CC)OCC,0,0,1,0,58.55504,-8.905823
CCOC(COC)OC,0,0,1,0,60.808376,-10.423813
CCOC(OC)C(C)=O,1,0,0,0,66.42372,19.852127
CCOC(OC)C(C)C,0,0,1,0,39.05773,-9.582169
CCOC(OC)OC,0,0,1,0,47.419975,-7.791085
CCOC(OC)OCC,0,0,1,0,47.40028,-7.6348696
CCOC1(C)CCCC1,0,0,0,1,-6.062389,17.99848
CCOC1(C)CCCO1,0,0,0,1,4.446628,27.274609
CCOC1(C)CCOC1,0,0,0,1,-7.015033,18.933205
CCOC1(C)COCO1,0,0,0,1,-0.07741832,25.239569
CCOC1(C)OCCO1,0,0,0,1,5.9979086,28.062994
CCOC1CC(=O)CO1,0,1,0,0,-57.730904,5.029156
CCOC1CC(C)CO1,0,0,0,1,-2.7364943,-22.048592
CCOC1CCC(=O)C1,0,1,0,0,-33.39816,14.293824
CCOC1CCC(=O)O1,0,1,0,0,-52.91447,5.0473094
CCOC1CCC(C)C1,0,0,0,1,-41.409782,-13.124569
CCOC1CCC(C)O1,0,0,0,1,-16.230204,-11.484287
CCOC1CCCC1,0,0,0,1,-39.195076,-11.647399
CCOC1CCCC1=O,0,1,0,0,-42.70138,39.19107
CCOC1CCCC1C,0,0,0,1,-44.772636,-21.138376
CCOC1CCCCC1,0,0,0,1,-39.216537,-11.699055
CCOC1CCCCO1,0,0,0,1,-16.619867,-41.881588
CCOC1CCCO1,0,0,0,1,-16.59084,-41.665127
CCOC1CCCOC1,0,0,0,1,-36.42941,-14.144173
CCOC1CCOC1,0,0,0,1,-36.47231,-13.714288
CCOC1CCOC1=O,0,1,0,0,-55.662487,44.909626
CCOC1CCOC1C,0,0,0,1,-46.744316,-28.366184
CCOC1CCOCC1,0,0,0,1,-37.255497,-13.493201
CCOC1CCOCO1,0,0,0,1,-16.226555,-44.367405
CCOC1COC(=O)C1,0,1,0,0,-39.17194,8.203675
CCOC1COC(=O)O1,0,1,0,0,-48.360054,6.6937475
CCOC1COC(C)C1,0,0,0,1,-4.5120425,-18.028467
CCOC1COC(C)O1,0,0,0,1,-16.10888,-15.739916
CCOC1COCC1=O,0,1,0,0,-50.705257,42.279972
CCOC1COCC1C,0,0,0,1,-42.458157,-22.89409
CCOC1COCCO1,0,0,0,1,-17.080652,-45.696697
CCOC1COCO1,0,0,0,1,-17.325804,-46.34038
CCOC1COCOC1,0,0,0,1,-36.817226,-15.154556
CCOC1OCC(=O)O1,0,1,0,0,-65.83928,13.165631
CCOC1OCC(C)O1,0,0,0,1,-21.143616,-15.702598
CCOC1OCCC1=O,0,1,0,0,-66.86975,32.080814
CCOC1OCCC1C,0,0,0,1,-44.92812,-28.898205
CCOC1OCCCO1,0,0,0,1,-53.52886,-25.109016
CCOC1OCCO1,0,0,0,1,-53.729546,-25.077906
CCOC1OCOC1=O,0,1,0,0,-66.09342,35.93789
CCOC1OCOC1C,0,0,0,1,-41.517048,-29.553984
CCOC1OCOCO1,0,0,0,1,-52.754513,-25.137299
CCOCC,0,0,1,0,38.269722,-38.78568
CCOCC(=O)C(C)C,1,0,0,0,67.12467,32.725273
CCOCC(=O)CC,1,0,0,0,35.83135,42.051315
CCOCC(=O)COC,1,0,0,0,34.748154,43.129585
CCOCC(=O)OC,1,0,0,0,42.213955,39.073498
CCOCC(=O)OCC,1,0,0,0,43.960323,38.72162
CCOCC(C)(C)C,0,0,1,0,26.620735,-34.16931
CCOCC(C)(C)CC,0,0,1,0,26.146156,-33.775826
CCOCC(C)(C)OC,0,0,1,0,25.133675,-32.844635
CCOCC(C)=O,1,0,0,0,39.489468,34.30542
CCOCC(C)C,0,0,1,0,51.341507,-33.560173
CCOCC(C)C(C)=O,1,0,0,0,72.07694,22.753948
CCOCC(C)C(C)C,0,0,1,0,52.130043,-32.60017
CCOCC(C)CC,0,0,1,0,55.077377,-33.47736
CCOCC(C)COC,0,0,1,0,57.280342,-34.088657
CCOCC(C)OC,0,0,1,0,55.331287,-27.057514
CCOCC(C)OCC,0,0,1,0,54.81744,-25.466658
CCOCC(CC)CC,0,0,1,0,53.83889,-32.846573
CCOCC(CC)OC,0,0,1,0,65.131966,-13.894393
CCOCC(OC)OC,0,0,1,0,62.87977,-13.513908
CCOCC1CCCC1,0,0,0,1,-34.247322,-47.966133
CCOCC1CCCO1,0,0,0,1,-37.92785,-55.38342
CCOCC1CCOC1,0,0,0,1,-31.593454,-48.131016
CCOCC1COCO1,0,0,0,1,-31.105156,-58.305027
CCOCC1OCCO1,0,0,0,1,-40.204704,-51.741516
CCOCCC(=O)CC,1,0,0,0,32.914692,39.56872
CCOCCC(=O)OC,1,0,0,0,41.886562,42.311634
CCOCCC(C)(C)C,0,0,1,0,28.19304,-38.141727
CCOCCC(C)=O,1,0,0,0,34.277264,37.44898
CCOCCC(C)C,0,0,1,0,51.84766,-41.50991
CCOCCC(C)CC,0,0,1,0,52.767963,-40.891544
CCOCCC(C)OC,0,0,1,0,58.57867,-26.398533
CCOCCCC(C)=O,1,0,0,0,33.915527,37.490406
CCOCCCC(C)C,0,0,1,0,51.865242,-41.981007
CCOCCCCOC,0,0,1,0,35.22853,-49.559757
CCOCCCOC,0,0,1,0,35.31637,-49.45854
CCOCCCOCC,0,0,1,0,36.68203,-49.015663
CCOCCOC,0,0,1,0,33.594494,-41.36744
CCOCCOC(C)=O,1,0,0,0,49.29771,31.179775
CCOCCOC(C)C,0,0,1,0,42.54667,-24.04106
CCOCCOCC,0,0,1,0,38.919827,-40.695293
CCOCCOCCOCC,0,0,1,0,39.095745,-40.88566
CCOCCOCOC,0,0,1,0,33.98028,-40.059765
CCOCOC,0,0,1,0,34.739006,-38.439903
CCOCOC(=O)CC,1,0,0,0,49.353523,34.793232
CCOCOC(=O)OC,1,0,0,0,56.057716,31.526094
CCOCOC(C)(C)C,0,0,1,0,15.185886,-31.135067
CCOCOC(C)=O,1,0,0,0,48.864655,32.130802
CCOCOC(C)C,0,0,1,0,43.948418,-21.347971
CCOCOC(C)CC,0,0,1,0,47.59862,-20.779741
CCOCOC(C)OC,0,0,1,0,42.52589,-15.399593
CCOCOCC,0,0,1,0,37.02748,-37.710854
CCOCOCC(C)=O,1,0,0,0,39.430386,34.36238
CCOCOCC(C)C,0,0,1,0,51.054688,-33.446793
CCOCOCCOC,0,0,1,0,33.443195,-41.245243
CCOCOCOC,0,0,1,0,34.73674,-37.951767
CCOCOCOCC,0,0,1,0,36.876675,-37.614784
CCO[Si](OCC)(OCC)OCC,0,0,0,0,38.947006,-38.07661
CCc1ccccc1,0,0,0,0,27.00709,-0.33766475
CN(C)C=O,1,0,0,0,33.07723,23.024824
CN1CCOC1=O,0,1,0,0,-20.937963,39.819714
COC(=O)C(C)(C)C,1,0,0,0,27.135178,23.086073
COC(=O)C(C)(C)OC,1,0,0,0,26.88588,22.802864
COC(=O)C(C)C,1,0,0,0,60.57393,21.820381
COC(=O)C(C)C(C)C,1,0,0,0,60.335014,21.733421
COC(=O)C(C)OC,1,0,0,0,61.35115,22.4495
COC(=O)C(OC)OC,1,0,0,0,61.77896,21.513584
COC(=O)C1CCCC1,0,1,0,0,-10.733086,-68.79242
COC(=O)C1CCCO1,0,1,0,0,-19.367584,-62.313602
COC(=O)C1CCOC1,0,1,0,0,-11.768824,-68.13476
COC(=O)C1COCO1,0,1,0,0,-16.495646,-65.32604
COC(=O)C1OCCO1,0,1,0,0,-18.980337,-60.611675
COC(=O)CC(C)(C)C,1,0,0,0,24.592785,31.775116
COC(=O)CC(C)C,1,0,0,0,44.11338,18.948725
COC(=O)CC(C)OC,1,0,0,0,43.86566,17.874592
COC(=O)CCC(C)C,1,0,0,0,43.244396,19.686438
COC(=O)COC(C)C,1,0,0,0,39.35487,27.675606
COC(=O)OC,1,0,0,0,31.275482,19.723309
COC(=O)OC(C)(C)C,1,0,0,0,30.154585,19.13505
COC(=O)OC(C)C,1,0,0,0,56.12161,16.43075
COC(=O)OC(C)OC,1,0,0,0,56.13425,15.72922
COC(=O)OCC(C)C,1,0,0,0,49.92498,24.711782
COC(C(C)=O)C(C)C,1,0,0,0,67.77885,15.65713
COC(C(C)C)C(C)C,0,0,1,0,35.626106,-6.0500183
COC(C)(C)C,0,0,1,0,21.534626,-17.159695
COC(C)(C)C(C)(C)C,0,0,1,0,22.006577,-18.225096
COC(C)(C)C(C)=O,1,0,0,0,25.109138,21.56587
COC(C)(C)C(C)C,0,0,1,0,26.681007,-20.318937
COC(C)(C)CC(C)=O,1,0,0,0,22.98194,30.731686
COC(C)(C)CC(C)C,0,0,1,0,23.200075,-27.67238
COC(C)(C)OC,0,0,1,0,22.163486,-17.088
COC(C)(C)OC(C)=O,1,0,0,0,27.799229,18.756912
COC(C)(C)OC(C)C,0,0,1,0,24.819036,-15.762683
COC(C)(OC)C(C)=O,1,0,0,0,24.745033,21.681747
COC(C)(OC)C(C)C,0,0,1,0,26.119343,-19.990038
COC(C)(OC)OC,0,0,1,0,21.459484,-17.472347
COC(C)=O,1,0,0,0,31.59648,20.158466
COC(C)C,0,0,1,0,37.887257,-5.5856156
COC(C)C(=O)C(C)C,1,0,0,0,68.900986,17.459265
COC(C)C(C)(C)C,0,0,1,0,28.87854,-19.809036
COC(C)C(C)(C)OC,0,0,1,0,27.920034,-20.08636
COC(C)C(C)=O,1,0,0,0,67.659546,16.572735
COC(C)C(C)C,0,0,1,0,36.64839,-7.616784
COC(C)C(C)C(C)=O,1,0,0,0,68.76218,15.670468
COC(C)C(C)C(C)C,0,0,1,0,36.21667,-7.9070015
COC(C)C(C)OC,0,0,1,0,37.02077,-7.6543064
COC(C)C(OC)OC,0,0,1,0,37.572414,-8.195551
COC(C)C1CCCC1,0,0,0,1,-6.4864926,-42.06242
COC(C)C1CCCO1,0,0,0,1,-3.5822525,-46.462784
COC(C)C1CCOC1,0,0,0,1,-5.755587,-41.37936
COC(C)C1COCO1,0,0,0,1,-0.92641044,-44.20969
COC(C)C1OCCO1,0,0,0,1,-1.728072,-47.80795
COC(C)CC(C)(C)C,0,0,1,0,63.085464,-20.929476
COC(C)CC(C)=O,1,0,0,0,43.861977,14.802324
COC(C)CC(C)C,0,0,1,0,63.554886,-19.53136
COC(C)CC(C)OC,0,0,1,0,63.18017,-19.770819
COC(C)CCC(C)=O,1,0,0,0,42.143555,14.343258
COC(C)CCC(C)C,0,0,1,0,61.316868,-23.36024
COC(C)COC(C)=O,1,0,0,0,48.460835,24.345644
COC(C)COC(C)C,0,0,1,0,52.342026,-28.094893
COC(C)OC,0,0,1,0,38.484467,-4.7440906
COC(C)OC(C)(C)C,0,0,1,0,26.32405,-14.091088
COC(C)OC(C)=O,1,0,0,0,56.735756,14.667049
COC(C)OC(C)C,0,0,1,0,39.343517,-4.632362
COC(C)OC(C)OC,0,0,1,0,38.865482,-4.4835668
COC(C)OCC(C)=O,1,0,0,0,40.049973,26.048983
COC(C)OCC(C)C,0,0,1,0,42.6365,-13.754358
COC(CC(C)=O)OC,1,0,0,0,44.703056,13.799054
COC(CC(C)C)OC,0,0,1,0,64.44645,-18.86015
COC(OC)(OC)OC,0,0,1,0,20.495901,-17.653133
COC(OC)C(C)(C)C,0,0,1,0,29.527811,-19.06314
COC(OC)C(C)=O,1,0,0,0,66.48345,19.69614
COC(OC)C(C)C,0,0,1,0,38.598934,-9.177974
COC(OC)OC,0,0,1,0,39.596226,-2.9388936
COC(OC)OC(C)=O,1,0,0,0,56.882915,14.140228
COC(OC)OC(C)C,0,0,1,0,39.92818,-3.8476803
COC1(C)CC(=O)CO1,0,1,0,0,-0.620263,58.470577
COC1(C)CC(C)CO1,0,0,0,1,3.4896119,11.366005
COC1(C)CCC(=O)C1,0,1,0,0,-3.2092862,51.968307
COC1(C)CCC(=O)O1,0,1,0,0,2.2544537,64.05343
COC1(C)CCC(C)C1,0,0,0,1,-3.611315,16.358784
COC1(C)CCC(C)O1,0,0,0,1,-2.340876,3.0310223
COC1(C)CCCC1,0,0,0,1,-4.318465,18.056406
COC1(C)CCCC1=O,0,1,0,0,-7.9955177,53.612698
COC1(C)CCCC1C,0,0,0,1,11.32909,3.56595
COC1(C)CCCCC1,0,0,0,1,-4.34339,18.04076
COC1(C)CCCCO1,0,0,0,1,3.388512,27.014776
COC1(C)CCCO1,0,0,0,1,3.4605215,27.252796
COC1(C)CCCOC1,0,0,0,1,-7.7234364,20.35842
COC1(C)CCOC1,0,0,0,1,-7.303638,20.30916
COC1(C)CCOC1=O,0,1,0,0,-9.36618,64.26887
COC1(C)CCOC1C,0,0,0,1,7.867185,-3.8874726
COC1(C)CCOCC1,0,0,0,1,-6.8784304,20.287403
COC1(C)CCOCO1,0,0,0,1,1.6212381,26.021797
COC1(C)COC(=O)C1,0,1,0,0,-4.5669117,67.597565
COC1(C)COC(=O)O1,0,1,0,0,-0.42597768,64.790306
COC1(C)COC(C)C1,0,0,0,1,2.2303963,-2.122366
COC1(C)COC(C)O1,0,0,0,1,-2.331195,1.6122468
COC1(C)COCC1=O,0,1,0,0,-11.141685,57.53913
COC1(C)COCC1C,0,0,0,1,7.9680977,3.4561958
COC1(C)COCCO1,0,0,0,1,1.104429,25.091843
COC1(C)COCO1,0,0,0,1,0.6781175,25.563921
COC1(C)COCOC1,0,0,0,1,-8.154121,21.238161
COC1(C)OCC(=O)O1,0,1,0,0,1.7209232,60.29504
COC1(C)OCC(C)O1,0,0,0,1,1.7398407,7.817461
COC1(C)OCCC1=O,0,1,0,0,-6.538969,59.11958
COC1(C)OCCC1C,0,0,0,1,10.099975,8.5646715
COC1(C)OCCCO1,0,0,0,1,7.3122745,28.89615
COC1(C)OCCO1,0,0,0,1,7.3498363,28.997543
COC1(C)OCOC1=O,0,1,0,0,-5.9042273,62.099827
COC1(C)OCOC1C,0,0,0,1,12.636364,-1.182829
COC1(C)OCOCO1,0,0,0,1,7.936559,28.40895
COC1(OC)CCCC1,0,0,0,1,-3.6281197,18.853413
COC1(OC)CCCO1,0,0,0,1,3.0297613,28.298021
COC1(OC)CCOC1,0,0,0,1,-5.402571,21.26753
COC1(OC)COCO1,0,0,0,1,-0.12408506,26.703203
COC1(OC)OCCO1,0,0,0,1,7.5470824,30.265423
COC1C(=O)CCC1C,0,1,0,0,-36.59359,34.390923
COC1C(=O)COC1C,0,1,0,0,-64.26018,24.835913
COC1C(=O)OCC1C,0,1,0,0,-61.146214,41.477573
COC1C(C)CCC1C,0,0,0,1,-45.552277,-17.086777
COC1C(C)COC1C,0,0,0,1,-36.76237,-28.577406
COC1CC(=O)C(C)C1,0,1,0,0,-41.03176,28.622355
COC1CC(=O)C(C)O1,0,1,0,0,-57.534435,26.319082
COC1CC(=O)CC1C,0,1,0,0,-39.046074,23.02738
COC1CC(=O)CCO1,0,1,0,0,-59.200653,6.228617
COC1CC(=O)CO1,0,1,0,0,-58.626736,5.0976562
COC1CC(=O)OC1C,0,1,0,0,-53.73976,15.187582
COC1CC(=O)OCO1,0,1,0,0,-59.405434,0.86761165
COC1CC(C)(C)CO1,0,0,0,1,1.1486033,-4.816798
COC1CC(C)C(=O)O1,0,1,0,0,-59.376728,18.822514
COC1CC(C)C(C)C1,0,0,0,1,-45.148117,-15.394309
COC1CC(C)C(C)O1,0,0,0,1,-18.9294,-4.987439
COC1CC(C)CC1=O,0,1,0,0,-42.14504,29.031225
COC1CC(C)CC1C,0,0,0,1,-44.38572,-18.826162
COC1CC(C)CCO1,0,0,0,1,-3.6862218,-23.713528
COC1CC(C)CO1,0,0,0,1,-3.7210238,-22.727718
COC1CC(C)OC1=O,0,1,0,0,-58.48357,20.443655
COC1CC(C)OC1C,0,0,0,1,-20.351313,-4.4684286
COC1CC(C)OCO1,0,0,0,1,-1.234779,-26.437183
COC1CCC(=O)C1,0,1,0,0,-33.976074,13.546469
COC1CCC(=O)C1C,0,1,0,0,-36.93417,34.391727
COC1CCC(=O)CC1,0,1,0,0,-33.836075,13.030957
COC1CCC(=O)CO1,0,1,0,0,-58.858543,5.2002897
COC1CCC(=O)O1,0,1,0,0,-52.222336,4.7744055
COC1CCC(=O)OC1,0,1,0,0,-37.66749,8.319437
COC1CCC(C)(C)C1,0,0,0,1,-44.80908,-9.939407
COC1CCC(C)(C)O1,0,0,0,1,-1.8565732,6.1216683
COC1CCC(C)C1,0,0,0,1,-43.982212,-13.362928
COC1CCC(C)C1=O,0,1,0,0,-48.50609,33.546143
COC1CCC(C)C1C,0,0,0,1,-45.566475,-18.186455
COC1CCC(C)CC1,0,0,0,1,-43.98265,-12.698629
COC1CCC(C)CO1,0,0,0,1,-3.871514,-22.603968
COC1CCC(C)O1,0,0,0,1,-15.468236,-10.716901
COC1CCC(C)OC1,0,0,0,1,-5.6527205,-18.743732
COC1CCC(OC)C1,0,0,0,1,-44.943733,-13.389986
COC1CCC(OC)O1,0,0,0,1,-14.7185755,-10.711492
COC1CCCC(=O)C1,0,1,0,0,-34.387993,13.607606
COC1CCCC(=O)O1,0,1,0,0,-52.00271,4.6560335
COC1CCCC(C)C1,0,0,0,1,-43.695602,-13.661564
COC1CCCC(C)O1,0,0,0,1,-15.636072,-10.323211
COC1CCCC1,0,0,0,1,-43.346092,-10.863848
COC1CCCC1(C)C,0,0,0,1,11.3076935,4.419109
COC1CCCC1=O,0,1,0,0,-42.877186,38.489994
COC1CCCC1C,0,0,0,1,-45.637257,-20.071007
COC1CCCC1OC,0,0,0,1,-46.530018,-20.432804
COC1CCCCC1,0,0,0,1,-43.290264,-10.857375
COC1CCCCC1=O,0,1,0,0,-42.93709,38.34086
COC1CCCCC1C,0,0,0,1,-45.567734,-19.87464
COC1CCCCO1,0,0,0,1,-14.126891,-40.68436
COC1CCCO1,0,0,0,1,-14.0231495,-40.67758
COC1CCCOC1,0,0,0,1,-34.34187,-15.750055
COC1CCCOC1=O,0,1,0,0,-55.498714,43.941586
COC1CCCOC1C,0,0,0,1,-47.57231,-29.195427
COC1CCOC(=O)C1,0,1,0,0,-38.39406,9.282016
COC1CCOC(=O)O1,0,1,0,0,-49.183697,6.087946
COC1CCOC(C)C1,0,0,0,1,-4.606935,-19.41863
COC1CCOC(C)O1,0,0,0,1,-16.987843,-15.03657
COC1CCOC1,0,0,0,1,-34.019238,-15.89691
COC1CCOC1(C)C,0,0,0,1,11.226046,6.5424533
COC1CCOC1=O,0,1,0,0,-55.511497,44.19198
COC1CCOC1C,0,0,0,1,-47.325245,-29.201548
COC1CCOC1OC,0,0,0,1,-46.32448,-30.831245
COC1CCOCC1,0,0,0,1,-33.465084,-15.878621
COC1CCOCC1=O,0,1,0,0,-50.63366,41.091904
COC1CCOCC1C,0,0,0,1,-40.48548,-22.600538
COC1CCOCO1,0,0,0,1,-15.430784,-44.53789
COC1COC(=O)C1,0,1,0,0,-38.407013,8.325256
COC1COC(=O)C1C,0,1,0,0,-60.908466,41.649376
COC1COC(=O)CO1,0,1,0,0,-59.106934,3.7074554
COC1COC(=O)O1,0,1,0,0,-48.723064,6.33919
COC1COC(=O)OC1,0,1,0,0,-37.78054,7.575176
COC1COC(C)(C)C1,0,0,0,1,4.513176,12.5049925
COC1COC(C)(C)O1,0,0,0,1,-0.17221096,7.4384427
COC1COC(C)C1,0,0,0,1,-5.2320685,-18.95402
COC1COC(C)C1=O,0,1,0,0,-55.724644,33.80265
COC1COC(C)C1C,0,0,0,1,-37.247498,-27.494535
COC1COC(C)CO1,0,0,0,1,-13.044926,-25.201574
COC1COC(C)O1,0,0,0,1,-16.8681,-15.568438
COC1COC(C)OC1,0,0,0,1,-6.370603,-18.621075
COC1COC(OC)C1,0,0,0,1,-5.4347634,-21.24406
COC1COC(OC)O1,0,0,0,1,-18.873667,-16.332464
COC1COCC(=O)C1,0,1,0,0,-40.507473,5.892667
COC1COCC(=O)O1,0,1,0,0,-46.019287,4.1312943
COC1COCC(C)C1,0,0,0,1,-24.524643,-33.646572
COC1COCC(C)O1,0,0,0,1,-12.878679,-13.70729
COC1COCC1(C)C,0,0,0,1,9.310176,3.2054598
COC1COCC1=O,0,1,0,0,-51.057327,41.552036
COC1COCC1C,0,0,0,1,-41.141243,-23.35092
COC1COCC1OC,0,0,0,1,-41.04694,-23.94893
COC1COCCC1=O,0,1,0,0,-51.681335,41.121407
COC1COCCC1C,0,0,0,1,-40.461147,-22.601173
COC1COCCO1,0,0,0,1,-15.26828,-46.40995
COC1COCO1,0,0,0,1,-15.340158,-47.02171
COC1COCOC1,0,0,0,1,-34.96958,-16.891088
COC1COCOC1=O,0,1,0,0,-52.776073,44.266945
COC1COCOC1C,0,0,0,1,-39.094,-27.23907
COC1OC(=O)C(C)O1,0,1,0,0,-49.97918,23.454254
COC1OC(=O)CC1C,0,1,0,0,-53.755146,15.544367
COC1OC(=O)OC1C,0,1,0,0,-50.65039,19.485313
COC1OC(C)C(C)O1,0,0,0,1,-23.021225,-14.581795
COC1OC(C)CC1=O,0,1,0,0,-56.594166,25.873306
COC1OC(C)CC1C,0,0,0,1,-20.542652,-4.2958045
COC1OC(C)OC1=O,0,1,0,0,-51.045765,23.383358
COC1OC(C)OC1C,0,0,0,1,-23.936455,-10.095028
COC1OCC(=O)C1C,0,1,0,0,-64.22035,25.187593
COC1OCC(=O)CO1,0,1,0,0,-64.65201,12.341956
COC1OCC(=O)O1,0,1,0,0,-65.90521,12.5956135
COC1OCC(C)(C)O1,0,0,0,1,-3.614024,-0.80139714
COC1OCC(C)C1=O,0,1,0,0,-55.24611,32.69998
COC1OCC(C)C1C,0,0,0,1,-37.873207,-29.007046
COC1OCC(C)CO1,0,0,0,1,-23.263521,-16.934572
COC1OCC(C)O1,0,0,0,1,-21.488625,-16.340672
COC1OCCC(=O)O1,0,1,0,0,-66.77105,12.1989565
COC1OCCC(C)O1,0,0,0,1,-21.678154,-16.818619
COC1OCCC1(C)C,0,0,0,1,10.06188,-4.6841135
COC1OCCC1=O,0,1,0,0,-66.43025,31.402681
COC1OCCC1C,0,0,0,1,-44.710022,-29.967365
COC1OCCCC1=O,0,1,0,0,-66.30756,31.21245
COC1OCCCC1C,0,0,0,1,-44.58447,-30.094894
COC1OCCCO1,0,0,0,1,-25.003664,-17.213379
COC1OCCO1,0,0,0,1,-24.960287,-17.325611
COC1OCCOC1=O,0,1,0,0,-65.15028,35.48455
COC1OCCOC1C,0,0,0,1,-42.421967,-30.52763
COC1OCOC(=O)O1,0,1,0,0,-69.86569,13.269727
COC1OCOC(C)O1,0,0,0,1,-24.842857,-20.619072
COC1OCOC1(C)C,0,0,0,1,11.842424,-3.4089153
COC1OCOC1=O,0,1,0,0,-65.504974,35.654007
COC1OCOC1C,0,0,0,1,-41.493557,-30.455954
COC1OCOC1OC,0,0,0,1,-41.042362,-30.942478
COC1OCOCC1=O,0,1,0,0,-68.797226,29.271942
COC1OCOCC1C,0,0,0,1,-39.24266,-27.679853
COC1OCOCO1,0,0,0,1,-25.431896,-18.06695
COCC(=O)C(C)(C)C,1,0,0,0,27.952517,28.558815
COCC(=O)C(C)C,1,0,0,0,67.89936,31.77086
COCC(=O)C(C)OC,1,0,0,0,67.55927,30.728333
COCC(=O)CC(C)C,1,0,0,0,34.16357,45.237354
COCC(=O)COC,1,0,0,0,34.196186,44.05859
COCC(=O)OC,1,0,0,0,42.418964,37.4345
COCC(=O)OC(C)C,1,0,0,0,52.530006,18.784645
COCC(C)(C)C,0,0,1,0,27.301003,-30.647095
COCC(C)(C)C(C)=O,1,0,0,0,21.773705,23.61163
COCC(C)(C)C(C)C,0,0,1,0,28.12945,-29.826067
COCC(C)(C)COC,0,0,1,0,26.743431,-29.678194
COCC(C)(C)OC,0,0,1,0,24.576967,-31.22022
COCC(C)(OC)OC,0,0,1,0,25.250385,-30.69875
COCC(C)=O,1,0,0,0,37.05331,33.50284
COCC(C)C,0,0,1,0,55.885956,-36.478554
COCC(C)C(=O)OC,1,0,0,0,70.61098,24.95736
COCC(C)C(C)(C)C,0,0,1,0,61.5016,-31.700403
COCC(C)C(C)=O,1,0,0,0,71.75399,23.991364
COCC(C)C(C)C,0,0,1,0,63.158318,-32.33345
