SMILES,Linear Carbonyl,Cyclic Carbonyl,Linear Ether,Cyclic Ether,tsne_x,tsne_y
CCC1(C)COCCO1,0,0,0,1,5.1458,32.991287
CCOC1(C)CCOC1,0,0,0,1,-1.5112089,21.98353
CC1COC(C)(C)C1C,0,0,0,1,-2.9682693,6.9581513
CCC1(C)CC(C)CO1,0,0,0,1,-6.18143,7.5475597
CC1CCC(C)(C)OC1,0,0,0,1,-5.194768,8.306494
CCC1CCOC1(C)C,0,0,0,1,1.708419,9.380299
CCCC1(C)CCCO1,0,0,0,1,5.844954,36.493793
CC1CCOC(C)(C)C1,0,0,0,1,-5.2332187,9.310518
CC1COC(C)(C)CO1,0,0,0,1,-2.107438,-1.6240187
COC1CCOC1(C)C,0,0,0,1,2.8044474,9.110739
COCC1(C)CCCO1,0,0,0,1,6.026518,37.29709
CC1(C)COC(C)(C)C1,0,0,0,1,-6.007334,35.10125
CCC1COC(C)(C)C1,0,0,0,1,-6.6315417,9.906396
COC1COC(C)(C)C1,0,0,0,1,-7.40465,9.413306
COC1OCC(C)(C)O1,0,0,0,1,-5.568091,-5.5630774
CC1(C)OCOC1(C)C,0,0,0,1,-4.305359,42.519814
CC(C)C1(C)COCO1,0,0,0,1,-4.0837564,32.478268
CC1COCOC1(C)C,0,0,0,1,3.3901598,6.1785703
CCC1(C)OCOC1C,0,0,0,1,1.7288886,2.5732825
CCC1(CC)COCO1,0,0,0,1,2.7677755,32.12655
CCC1(C)CCOCO1,0,0,0,1,4.1138,33.717506
CCC1OCOC1(C)C,0,0,0,1,2.2953088,1.4511887
CCCC1(C)COCO1,0,0,0,1,4.238033,32.125202
CC1CC(C)(C)OCO1,0,0,0,1,0.15877858,-0.027823772
COC1OCOC1(C)C,0,0,0,1,3.1683638,1.4473449
COCC1(C)COCO1,0,0,0,1,4.5196548,31.492044
COC1(C)CCCC1C,0,0,0,1,5.999172,8.899137
COC1(C)COCC1C,0,0,0,1,6.996604,7.0714135
COC1(C)CCOC1C,0,0,0,1,7.393361,0.54969734
CCC1(OC)CCCC1,0,0,0,1,2.2027593,21.65795
CCC1(OC)CCOC1,0,0,0,1,1.833155,22.617912
COC1(C)CCC(C)C1,0,0,0,1,0.09959077,17.791304
COC1(C)CCCCC1,0,0,0,1,0.27699178,19.636705
COC1(C)CCOCC1,0,0,0,1,-0.72643864,23.095884
COC1(C)COC(C)C1,0,0,0,1,0.34566998,-3.6761088
COC1(C)CCCOC1,0,0,0,1,-1.3846987,23.650421
COC1(C)COCOC1,0,0,0,1,-1.1855778,24.958086
CCC1(C)OCC(C)O1,0,0,0,1,-4.412976,3.8649776
COC1(C)CCC(C)O1,0,0,0,1,-6.5638576,-2.1926956
CC1CCOC(C)(C)O1,0,0,0,1,-5.2485175,2.9495165
CC1OC(C)(C)OC1C,0,0,0,1,-10.5090475,4.222467
CCC1COC(C)(C)O1,0,0,0,1,-6.716714,3.7170494
COC1(C)COC(C)O1,0,0,0,1,-5.7161245,-3.2915912
CC1OCOC(C)(C)O1,0,0,0,1,-1.8455642,1.7045686
COC1COC(C)(C)O1,0,0,0,1,-6.8309884,3.086603
CC(C)C1(C)OCCO1,0,0,0,1,-2.9732225,39.823555
CCC1(CC)OCCO1,0,0,0,1,4.403451,42.198566
COC1(C)OCCC1C,0,0,0,1,1.0202805,7.4509563
CCC1(OC)CCCO1,0,0,0,1,2.6634054,36.93035
COC1(C)CCCCO1,0,0,0,1,-0.04014114,37.295643
CCC1(C)OCCCO1,0,0,0,1,5.091045,40.845142
CCOC1(C)CCCO1,0,0,0,1,0.3801035,38.38083
CCCC1(C)OCCO1,0,0,0,1,6.084586,41.183983
COC1(C)COCCO1,0,0,0,1,-0.9599147,33.306408
CCOC1(C)COCO1,0,0,0,1,0.3283559,33.78596
COCC1(C)OCCO1,0,0,0,1,6.5167685,39.816803
COC1(C)CC(C)CO1,0,0,0,1,-6.6504607,8.094236
CC1COC(C)(C)OC1,0,0,0,1,-4.7692776,6.997232
COC1(C)OCOC1C,0,0,0,1,1.7037765,3.3971243
CCC1(OC)COCO1,0,0,0,1,1.6896962,32.311237
COC1(C)CCOCO1,0,0,0,1,-1.129181,34.52375
CCC1(C)OCOCO1,0,0,0,1,4.387996,40.34714
COC1(OC)CCCC1,0,0,0,1,1.3252846,19.937494
COC1(OC)CCOC1,0,0,0,1,1.2312763,22.898422
CC1CC(C)(C)C(C)O1,0,0,0,1,2.7985353,-3.7348022
CC1CCC(C(C)C)O1,0,0,0,1,-35.99674,-15.328347
CC1CCC(C)C(C)O1,0,0,0,1,-36.37438,-13.686777
CC1COC(C)C(C)O1,0,0,0,1,-26.179937,-25.902418
CCC1OC(C)CC1C,0,0,0,1,-39.67407,-11.567271
CCC1CCCC(C)O1,0,0,0,1,-33.91627,-17.990427
CC(C)OC1CCCC1,0,0,0,1,0.20588887,-35.14783
CCC1COCC(C)O1,0,0,0,1,-34.043808,-22.560066
CC(C)OC1CCOC1,0,0,0,1,-0.7485256,-35.032078
CC1OC(C)C(C)C1C,0,0,0,1,-32.43732,-6.4203663
CCC1CC(C)C(C)O1,0,0,0,1,-38.45522,-12.778708
CCC1CCC(CC)O1,0,0,0,1,-32.77169,-18.030424
CCC1CC(C)OC1C,0,0,0,1,-39.60963,-11.8356905
CCCC1CCC(C)O1,0,0,0,1,-34.402855,-18.890009
CC1CC(C)OC(C)C1,0,0,0,1,-35.018326,-9.821264
COC1CC(C)OC1C,0,0,0,1,-38.205315,-10.483869
COCC1CCC(C)O1,0,0,0,1,-33.924995,-19.5762
COC1(C)OCC(C)O1,0,0,0,1,-5.1687903,4.3314075
CC1OCC(C(C)C)O1,0,0,0,1,-24.788074,-27.895775
CC1OCC(C)C(C)O1,0,0,0,1,-26.773516,-27.061178
CCC1OC(C)OC1C,0,0,0,1,-30.631384,-7.6463637
CCC1CCOC(C)O1,0,0,0,1,-29.253819,-20.501066
CCC1OC(C)C(C)O1,0,0,0,1,-29.00976,-9.082177
CCC1COC(CC)O1,0,0,0,1,-24.705511,-19.042074
CCC1OCCC(C)O1,0,0,0,1,-26.313524,-20.030888
COC1CC(C)C(C)O1,0,0,0,1,-37.366165,-11.723128
CCC1CCC(OC)O1,0,0,0,1,-31.93581,-16.987831
COC1CCCC(C)O1,0,0,0,1,-32.0559,-14.810424
CCCC1COC(C)O1,0,0,0,1,-28.973269,-21.813099
CC1CC(C)OC(C)O1,0,0,0,1,-34.826706,-9.551301
COC1COCC(C)O1,0,0,0,1,-34.50836,-23.54212
COC1OC(C)OC1C,0,0,0,1,-30.773922,-6.1258144
COCC1COC(C)O1,0,0,0,1,-29.130945,-22.535368
CC1COC(C(C)C)O1,0,0,0,1,-25.319885,-25.832067
COC1OC(C)CC1C,0,0,0,1,-38.228977,-10.27529
CC(C)OC1CCCO1,0,0,0,1,-16.719812,-39.42399
CCCC1OCC(C)O1,0,0,0,1,-25.063185,-20.856314
CC(C)OC1COCO1,0,0,0,1,-16.607878,-48.48461
COCC1OCC(C)O1,0,0,0,1,-25.219172,-21.618896
CCOC1CCC(C)O1,0,0,0,1,-30.755148,-14.269083
CC(C)(C)C1CCCO1,0,0,0,1,-19.17164,-36.57727
CC1OCCCC1(C)C,0,0,0,1,6.3828964,0.5559944
CCC1OCCC1(C)C,0,0,0,1,5.745718,-0.8811413
CC(C)C1OCCC1C,0,0,0,1,-50.886837,-44.92465
CCC1OCCCC1C,0,0,0,1,-53.450474,-40.82384
CC(C)C1CCCCO1,0,0,0,1,8.029967,-53.532322
CCOC1CCCC1C,0,0,0,1,-48.774982,-26.029058
CC(C)C1COCCO1,0,0,0,1,4.632512,-52.187862
CCOC1COCC1C,0,0,0,1,-46.103233,-27.506088
CC1COC(C)C1(C)C,0,0,0,1,4.5841374,3.408487
CC1COC(C(C)C)C1,0,0,0,1,-23.19572,-28.317238
CC1COC(C)C(C)C1,0,0,0,1,-19.591675,-28.081558
CCC1(C)CCOC1C,0,0,0,1,7.013832,-0.3680444
CCC(C)C1CCCO1,0,0,0,1,8.684095,-54.373325
CC1CCOC(C)C1C,0,0,0,1,-50.192017,-43.480988
CCC1CCCOC1C,0,0,0,1,-56.106857,-38.286064
CCC1OCCOC1C,0,0,0,1,-44.562763,-41.577118
CCOC1CCOC1C,0,0,0,1,-51.301807,-34.60996
COC(C)C1CCCO1,0,0,0,1,8.911222,-53.36631
COC1CCCOC1C,0,0,0,1,-52.429237,-34.360558
CCC1OCC(C)C1C,0,0,0,1,-43.650204,-35.5997
CCC1CCC(C)CO1,0,0,0,1,-19.219131,-23.065777
CCCOC1CCCC1,0,0,0,1,-9.45749,-35.085266
CCC1CCOC1CC,0,0,0,1,-54.20355,-38.653423
CCCC1OCCC1C,0,0,0,1,-54.116356,-41.489635
CCC1CC(C)CCO1,0,0,0,1,-17.660202,-22.7492
CCCC1CCCCO1,0,0,0,1,-34.728096,-52.66943
CCOC1CCC(C)C1,0,0,0,1,-19.162645,-4.0776434
CCOC1CCCCC1,0,0,0,1,-8.688997,-34.954468
CCOC1CCOCC1,0,0,0,1,-6.417982,-34.402523
CCC1COC(C)CO1,0,0,0,1,-21.696074,-24.317612
CCCOC1CCOC1,0,0,0,1,-5.366613,-35.28401
CCCC1COCCO1,0,0,0,1,-24.73786,-51.50347
CCOC1COC(C)C1,0,0,0,1,-9.365771,-20.334766
CCOC1CCCOC1,0,0,0,1,-5.414165,-34.06656
COCC1OCCC1C,0,0,0,1,-54.945004,-41.426792
CCC1OCCC1OC,0,0,0,1,-53.660355,-36.68528
COCC1CCCCO1,0,0,0,1,-31.803852,-51.528454
CC1OCC(C)(C)C1C,0,0,0,1,-1.4836646,-6.070314
CCC1CC(C)(C)CO1,0,0,0,1,1.4424331,-6.4744554
CC1CCC(C)(C)CO1,0,0,0,1,0.23558764,-5.1097507
CCC1C(C)COC1C,0,0,0,1,-44.047512,-34.61019
CCCC1CC(C)CO1,0,0,0,1,-18.899092,-21.958271
CC1CC(C)C(C)CO1,0,0,0,1,-20.45781,-26.925497
CCC1COC(C)C1C,0,0,0,1,-43.2932,-33.70987
CCC1COC(CC)C1,0,0,0,1,-13.862427,-23.515686
CCC1CCC(C)OC1,0,0,0,1,-14.5763,-26.668255
COC1COC(C)C1C,0,0,0,1,-46.29394,-32.599766
CCC1CC(OC)CO1,0,0,0,1,-12.430341,-22.210487
COC1CCC(C)OC1,0,0,0,1,-10.181124,-21.322538
CC(C)C1CCOC1C,0,0,0,1,-50.266354,-44.843235
CC(C)CC1CCCO1,0,0,0,1,-34.814507,-50.024574
CC1CC(C)(C)CCO1,0,0,0,1,1.5341367,-4.8857317
CCCC1CCOC1C,0,0,0,1,-56.730938,-38.923756
CCCCC1CCCO1,0,0,0,1,-34.439342,-53.18188
CCC1CCOC(C)C1,0,0,0,1,-14.799209,-25.259813
COCC1CCOC1C,0,0,0,1,-56.550697,-39.75245
COCCC1CCCO1,0,0,0,1,-32.73203,-52.43295
COC1CCOC(C)C1,0,0,0,1,-10.794421,-20.201712
COC1OCCOC1C,0,0,0,1,-47.855846,-38.686306
COCC1COCCO1,0,0,0,1,-27.012352,-51.748074
CCOC1COCOC1,0,0,0,1,-5.521513,-32.97968
COC1C(C)COC1C,0,0,0,1,-46.090473,-33.67859
COCC1CC(C)CO1,0,0,0,1,-19.340899,-21.291634
COC1COC(C)CO1,0,0,0,1,-22.686949,-24.795189
CCOCC1CCCO1,0,0,0,1,-32.571236,-50.716293
CCC1(C)COC(C)C1,0,0,0,1,1.0873429,-3.8320224
CC1CC(C(C)C)CO1,0,0,0,1,-21.177877,-27.546494
CCCC1COC(C)C1,0,0,0,1,-13.536415,-26.051487
COCC1COC(C)C1,0,0,0,1,-12.809769,-26.425198
COC1OC(C)C(C)O1,0,0,0,1,-23.861656,-12.708349
CCC1COC(OC)O1,0,0,0,1,-23.758978,-17.01088
COC1OCCC(C)O1,0,0,0,1,-23.436037,-14.369339
CC(C)OC1OCCO1,0,0,0,1,-0.4846949,-36.25972
CCOC1OCC(C)O1,0,0,0,1,-22.629004,-15.415654
CC(C)(C)C1COCO1,0,0,0,1,-28.17507,-35.50144
CC1OCOCC1(C)C,0,0,0,1,6.498399,2.8089948
CC(C)C1OCOC1C,0,0,0,1,-45.64103,-45.22996
CCC1OCOCC1C,0,0,0,1,-41.753017,-35.685078
CC(C)C1CCOCO1,0,0,0,1,5.6919475,-52.993546
CCC(C)C1COCO1,0,0,0,1,3.7805228,-53.223785
CC1OCOC(C)C1C,0,0,0,1,-45.33037,-44.400635
CCC1COCOC1C,0,0,0,1,-41.217316,-33.516445
COC(C)C1COCO1,0,0,0,1,4.2887917,-53.641357
COC1COCOC1C,0,0,0,1,-45.445435,-31.099327
COCOC1CCCC1,0,0,0,1,-8.786414,-36.133446
CCC1OCOC1CC,0,0,0,1,-43.820324,-40.12816
CCCC1OCOC1C,0,0,0,1,-43.125637,-41.288807
CCC1CC(C)OCO1,0,0,0,1,-14.129015,-15.106565
CCCC1CCOCO1,0,0,0,1,-29.436544,-54.81239
COCOC1CCOC1,0,0,0,1,-4.6361594,-35.418617
COCC1OCOC1C,0,0,0,1,-42.824783,-41.998062
CCC1OCOC1OC,0,0,0,1,-44.988903,-39.372055
COCC1CCOCO1,0,0,0,1,-28.920015,-53.310623
CC(C)CC1COCO1,0,0,0,1,-25.202932,-55.214684
CCCCC1COCO1,0,0,0,1,-24.793655,-53.636585
COCCC1COCO1,0,0,0,1,-26.786201,-53.067215
COC1CC(C)OCO1,0,0,0,1,-13.83192,-16.043732
CCOC1OCOC1C,0,0,0,1,-47.259834,-40.01747
CCOCC1COCO1,0,0,0,1,-26.631998,-53.995327
COC1CCCC1(C)C,0,0,0,1,5.657087,9.681981
COC1COCC1(C)C,0,0,0,1,7.9111657,7.886645
COC1C(C)CCC1C,0,0,0,1,-49.504936,-22.451855
COC1CCC(C)C1C,0,0,0,1,-49.349686,-23.179913
CCC1CCCC1OC,0,0,0,1,-51.019073,-25.511543
COC1CCCCC1C,0,0,0,1,-49.43794,-24.730577
COC1CCOCC1C,0,0,0,1,-44.32677,-26.74713
COC1CC(C)CC1C,0,0,0,1,-47.98025,-23.798826
CCC1COCC1OC,0,0,0,1,-43.192013,-28.98851
COC1COCCC1C,0,0,0,1,-44.30772,-26.743685
COC(C)C1CCCC1,0,0,0,1,8.279752,-48.67243
COC(C)C1CCOC1,0,0,0,1,7.340277,-48.408943
COC1CCCC1OC,0,0,0,1,-50.482254,-25.194532
COC1COCC1OC,0,0,0,1,-44.47136,-28.230865
COC1CCC(C)(C)C1,0,0,0,1,-17.716562,1.208667
COC1CCCC(C)C1,0,0,0,1,-19.769493,-2.5681703
COC1CC(C)C(C)C1,0,0,0,1,-21.419811,-2.0222414
CCC1CCC(OC)C1,0,0,0,1,-20.575294,-0.7335696
COC1CCC(C)CC1,0,0,0,1,-19.143063,-1.8057688
COC1CCC(OC)C1,0,0,0,1,-20.30052,-1.3666134
COC1CCOC1OC,0,0,0,1,-52.335243,-36.550488
COC1COCC(C)C1,0,0,0,1,-5.299181,-26.21841
COC1COC(OC)C1,0,0,0,1,-12.708542,-20.990799
COC(C)C1OCCO1,0,0,0,1,7.0909643,-56.408585
COC1COC(C)OC1,0,0,0,1,-10.179085,-22.068192
CCC1(OC)OCCO1,0,0,0,1,3.0329514,42.61966
COC1(OC)CCCO1,0,0,0,1,1.328683,37.113514
COC1(C)OCCCO1,0,0,0,1,0.28139302,42.084053
CCOC1(C)OCCO1,0,0,0,1,0.9714004,40.47494
COC1(OC)COCO1,0,0,0,1,0.4215985,32.328976
COC1(C)OCOCO1,0,0,0,1,-0.6213126,42.385246
COC1CCOC(C)O1,0,0,0,1,-27.481615,-16.707502
CCC1OCOC(C)O1,0,0,0,1,-25.76486,-10.057965
CCC1OCC(OC)O1,0,0,0,1,-25.234436,-17.829996
COC1CCC(OC)O1,0,0,0,1,-31.525013,-15.74277
CCOC1COC(C)O1,0,0,0,1,-26.920927,-15.591449
CC1OC(C)OC(C)O1,0,0,0,1,-31.661753,-7.098491
CC(C)(C)C1OCCO1,0,0,0,1,-18.616282,-35.115364
COC1OCCC1(C)C,0,0,0,1,5.1588807,-0.018228166
COC1OCCCC1C,0,0,0,1,-50.61178,-37.687878
CC(C)C1OCCCO1,0,0,0,1,7.1381593,-57.792072
CCOC1OCCC1C,0,0,0,1,-50.24128,-36.588974
CCC(C)C1OCCO1,0,0,0,1,8.272666,-56.947445
COC1OCC(C)C1C,0,0,0,1,-46.535446,-34.41153
COC1CCC(C)CO1,0,0,0,1,-15.13063,-19.298334
CCC1OCC(C)CO1,0,0,0,1,-23.293285,-20.621645
CCCOC1CCCO1,0,0,0,1,-18.939428,-41.383305
CCC1CCOC1OC,0,0,0,1,-53.036854,-37.877346
COC1CC(C)CCO1,0,0,0,1,-15.538686,-20.317348
CCCC1OCCCO1,0,0,0,1,-31.837568,-43.405193
CCOC1CC(C)CO1,0,0,0,1,-16.439775,-18.9031
CCOC1CCCCO1,0,0,0,1,-18.301888,-41.834797
CCOC1CCOCO1,0,0,0,1,-18.561312,-44.789722
CC(C)CC1OCCO1,0,0,0,1,-34.125813,-45.85335
CCCCC1OCCO1,0,0,0,1,-31.082895,-43.679142
COCCC1OCCO1,0,0,0,1,-29.863663,-45.347733
CCCOC1COCO1,0,0,0,1,-16.995228,-46.1136
COCC1OCCCO1,0,0,0,1,-29.56655,-46.829315
CCOC1COCCO1,0,0,0,1,-18.3094,-46.675125
CCOCC1OCCO1,0,0,0,1,-30.898485,-47.032967
COC1CC(C)(C)CO1,0,0,0,1,0.66915184,-6.796815
CC1OCC(C)(C)CO1,0,0,0,1,-1.435704,-5.4840546
CCC1COC(OC)C1,0,0,0,1,-14.01357,-22.133121
CCC1COC(C)OC1,0,0,0,1,-14.90268,-27.437742
COCOC1CCCO1,0,0,0,1,-18.50048,-40.677826
COC1COC(OC)O1,0,0,0,1,-24.72447,-16.015562
COC1OCOC(C)O1,0,0,0,1,-24.561918,-10.760151
COC1OCOCC1C,0,0,0,1,-45.358414,-31.225473
CC(C)C1OCOCO1,0,0,0,1,6.42854,-58.215897
CCCC1OCOCO1,0,0,0,1,-32.57838,-42.05922
COCOC1COCO1,0,0,0,1,-16.61595,-46.707684
COC1OCOC1OC,0,0,0,1,-46.35152,-38.93408
COCC1OCOCO1,0,0,0,1,-28.834318,-47.139393
CC1COCC(C)(C)C1,0,0,0,1,3.1494381,-5.719788
CC1CCOCC1(C)C,0,0,0,1,6.8124967,5.8150687
CCC1(C)CCCOC1,0,0,0,1,2.233505,26.648378
CC1(C)COCC1(C)C,0,0,0,1,-1.9728794,27.847681
CCC1(C)COCC1C,0,0,0,1,8.247637,6.215747
CC1COCC(C)C1C,0,0,0,1,-39.09595,-26.191555
CCC1COCC(C)C1,0,0,0,1,-6.275516,-26.888342
CCC1COCC1(C)C,0,0,0,1,8.838992,7.138398
CC(C)C1(C)CCOC1,0,0,0,1,-4.931512,25.188038
CC1COCCC1(C)C,0,0,0,1,7.6374493,5.301094
CC(C)C1CCCOC1,0,0,0,1,5.6024466,-48.807697
CCC1(CC)CCOC1,0,0,0,1,2.309457,25.234493
CCC1COCCC1C,0,0,0,1,-39.68061,-29.609941
CCOCC1CCCC1,0,0,0,1,-8.911473,-45.537888
CCOCC1CCOC1,0,0,0,1,-6.2247524,-45.627533
CCCC1(C)CCOC1,0,0,0,1,3.490026,26.23655
CCC1CCOCC1C,0,0,0,1,-39.642464,-29.631021
CCCC1CCCOC1,0,0,0,1,-2.9744146,-45.052624
COCC1(C)CCOC1,0,0,0,1,4.414224,25.56702
COCC1CCCOC1,0,0,0,1,-6.1576805,-43.90014
CC(C)C1COCC1C,0,0,0,1,-38.974094,-25.267054
CCC1COCC1CC,0,0,0,1,-40.229996,-30.992517
CCCC1COCC1C,0,0,0,1,-38.953545,-31.133652
COCC1COCC1C,0,0,0,1,-37.665016,-31.522734
CC(C)(C)C1CCOC1,0,0,0,1,3.1719563,-40.329758
CCC(C)C1CCOC1,0,0,0,1,6.3834834,-47.695305
CCC1(C)CCOCC1,0,0,0,1,2.981107,27.040161
CC(C)CC1CCOC1,0,0,0,1,-2.857938,-47.791367
CC(C)C1CCOCC1,0,0,0,1,5.270602,-47.983013
CCCCC1CCOC1,0,0,0,1,-2.4259346,-44.37285
CCCC1CCOCC1,0,0,0,1,-1.5913862,-45.133644
COCCC1CCOC1,0,0,0,1,-4.936397,-44.555653
COCC1CCOCC1,0,0,0,1,-7.060782,-44.042126
COC1(OC)OCCO1,0,0,0,1,1.6142682,42.68381
COC1OCC(C)CO1,0,0,0,1,-21.651485,-13.766681
CCCOC1OCCO1,0,0,0,1,-22.662989,-41.783688
CCOC1OCCCO1,0,0,0,1,-23.443464,-42.415443
CCOC1OCOCO1,0,0,0,1,-23.642406,-43.193336
COCOC1OCCO1,0,0,0,1,-23.18811,-41.014297
CCC1(C)COCOC1,0,0,0,1,1.4089104,27.631271
CC(C)C1COCOC1,0,0,0,1,4.763735,-49.950954
CCCC1COCOC1,0,0,0,1,-2.8708375,-41.83111
COCC1COCOC1,0,0,0,1,-6.1836853,-42.736717
COCC1(C)CCCC1,0,0,0,1,5.2042403,25.012306
COCC1CCCC1C,0,0,0,1,-36.788082,-31.900347
COCC1CCC(C)C1,0,0,0,1,-9.512933,-43.125484
COCC1CCCCC1,0,0,0,1,-9.408726,-44.32532
COCCC1CCCC1,0,0,0,1,-10.468501,-44.783127
CC(C)=O,1,0,0,0,65.33006,18.942917
CCC(C)=O,1,0,0,0,70.186005,31.033375
COC(C)=O,1,0,0,0,65.40237,17.173883
CC(=O)C(C)C,1,0,0,0,25.923267,25.87564
CCC(=O)CC,1,0,0,0,70.90513,32.221233
CCCC(C)=O,1,0,0,0,68.88237,30.418598
COCC(C)=O,1,0,0,0,59.51949,27.326107
CCC(=O)OC,1,0,0,0,52.205555,37.050316
CCOC(C)=O,1,0,0,0,46.169476,25.768642
COC(=O)OC,1,0,0,0,65.70173,16.708355
O=C1CCCC1,0,1,0,0,-25.341963,34.742268
O=C1CCOC1,0,1,0,0,-22.145828,35.76737
O=C1CCCO1,0,1,0,0,-23.29973,40.218224
O=C1COCO1,0,1,0,0,-20.810862,38.77931
O=C1OCCO1,0,1,0,0,-20.723686,41.85909
CC(=O)C(C)(C)C,1,0,0,0,74.32021,18.00378
CCC(=O)C(C)C,1,0,0,0,28.098946,37.837875
CCC(C)C(C)=O,1,0,0,0,24.383255,30.248167
COC(C)C(C)=O,1,0,0,0,27.222242,22.594534
CCCC(=O)CC,1,0,0,0,69.6003,33.80957
CCC(=O)COC,1,0,0,0,61.31225,37.816387
CC(=O)CC(C)C,1,0,0,0,50.9509,6.128654
CCCCC(C)=O,1,0,0,0,68.03437,30.199461
COCCC(C)=O,1,0,0,0,62.912643,28.553392
CCOCC(C)=O,1,0,0,0,57.072502,28.311611
COC(=O)C(C)C,1,0,0,0,33.374603,24.35352
CCCC(=O)OC,1,0,0,0,52.245296,38.040386
CCOC(=O)CC,1,0,0,0,47.56769,30.474997
COCC(=O)OC,1,0,0,0,54.249508,32.07373
CC(=O)OC(C)C,1,0,0,0,33.778515,16.445568
CCCOC(C)=O,1,0,0,0,47.935028,25.078035
COCOC(C)=O,1,0,0,0,50.853043,26.836975
CCOC(=O)OC,1,0,0,0,41.80487,27.214756
CC1CCCC1=O,0,1,0,0,-42.21969,38.89042
CC1COCC1=O,0,1,0,0,-50.937843,36.139523
CC1OCCC1=O,0,1,0,0,-50.7641,24.085892
CC1CCC(=O)C1,0,1,0,0,-33.624744,27.375454
O=C1CCCCC1,0,1,0,0,-25.353313,34.73569
O=C1CCOCC1,0,1,0,0,-22.709124,35.782433
CC1CC(=O)CO1,0,1,0,0,-52.948605,6.0593157
O=C1CCCOC1,0,1,0,0,-21.89218,35.599495
O=C1COCOC1,0,1,0,0,-21.112192,36.84699
CC1CCOC1=O,0,1,0,0,-64.61227,31.864302
CC1OCOC1=O,0,1,0,0,-59.70969,24.011652
CC1COC(=O)C1,0,1,0,0,-68.72444,18.01211
O=C1CCCCO1,0,1,0,0,-23.329306,40.22075
O=C1CCOCO1,0,1,0,0,-21.523626,39.112904
CC1CCC(=O)O1,0,1,0,0,-63.241615,1.0598974
O=C1COCCO1,0,1,0,0,-20.505487,38.71619
CC1OCC(=O)O1,0,1,0,0,-51.56793,1.2415426
CC1COC(=O)O1,0,1,0,0,-71.63793,9.373736
O=C1OCCCO1,0,1,0,0,-20.816854,41.980186
O=C1OCOCO1,0,1,0,0,-20.4124,40.870102
CCC(=O)C(C)(C)C,1,0,0,0,71.71709,23.507685
CCC(C)(C)C(C)=O,1,0,0,0,74.65249,20.757492
COC(C)(C)C(C)=O,1,0,0,0,72.2756,18.540482
CC(C)C(=O)C(C)C,1,0,0,0,26.716106,26.276583
CCC(=O)C(C)CC,1,0,0,0,28.409678,36.16422
CCCC(=O)C(C)C,1,0,0,0,30.03176,38.270596
COCC(=O)C(C)C,1,0,0,0,33.878525,38.379498
CC(=O)C(C)C(C)C,1,0,0,0,25.33257,25.521572
CCC(CC)C(C)=O,1,0,0,0,20.796686,30.095148
CCCC(C)C(C)=O,1,0,0,0,24.338638,31.618824
COCC(C)C(C)=O,1,0,0,0,27.56837,31.575262
CCC(=O)C(C)OC,1,0,0,0,32.960342,35.017338
CCC(OC)C(C)=O,1,0,0,0,21.263765,23.47528
CCOC(C)C(C)=O,1,0,0,0,29.21017,20.367886
CCC(=O)CC(C)C,1,0,0,0,54.592506,12.360437
CCCC(=O)CCC,1,0,0,0,68.76049,34.141613
CCCCC(=O)CC,1,0,0,0,69.98353,35.029182
CCC(=O)CCOC,1,0,0,0,65.138916,35.52499
CCCC(=O)COC,1,0,0,0,63.499985,37.974464
CCOCC(=O)CC,1,0,0,0,60.396416,35.59739
CC(=O)CC(C)(C)C,1,0,0,0,74.75027,27.99205
CCC(C)CC(C)=O,1,0,0,0,49.424397,6.4448805
COC(C)CC(C)=O,1,0,0,0,50.34436,10.144644
CC(=O)CCC(C)C,1,0,0,0,54.031334,8.721522
CCCCCC(C)=O,1,0,0,0,67.723755,30.096003
COCCCC(C)=O,1,0,0,0,63.75877,28.375729
CCOCCC(C)=O,1,0,0,0,62.484768,31.2016
COC(OC)C(C)=O,1,0,0,0,24.458393,20.951756
COCC(=O)COC,1,0,0,0,61.605663,37.94797
CC(=O)COC(C)C,1,0,0,0,55.90122,20.474804
CCCOCC(C)=O,1,0,0,0,58.481983,30.31304
COCOCC(C)=O,1,0,0,0,59.048126,28.195938
COC(=O)C(C)(C)C,1,0,0,0,70.14059,19.932398
CCC(C)C(=O)OC,1,0,0,0,31.744272,29.437704
CCOC(=O)C(C)C,1,0,0,0,35.735695,27.753576
COC(=O)C(C)OC,1,0,0,0,32.91241,25.246923
COC(=O)CC(C)C,1,0,0,0,50.372463,14.039188
CCCC(=O)OCC,1,0,0,0,48.456707,35.65488
CCCCC(=O)OC,1,0,0,0,52.30119,38.775574
COCCC(=O)OC,1,0,0,0,54.521385,38.408443
CCC(=O)OC(C)C,1,0,0,0,39.4488,15.201439
CCCOC(=O)CC,1,0,0,0,46.554436,32.866673
CCC(=O)OCOC,1,0,0,0,48.292507,32.43249
CCOC(=O)COC,1,0,0,0,51.47423,32.933296
CCOCC(=O)OC,1,0,0,0,54.57028,33.726204
CC(=O)OC(C)(C)C,1,0,0,0,69.01668,15.556019
CCC(C)OC(C)=O,1,0,0,0,36.192398,12.161639
COC(C)OC(C)=O,1,0,0,0,34.78924,15.257003
CC(=O)OCC(C)C,1,0,0,0,46.266563,19.640543
CCCCOC(C)=O,1,0,0,0,48.250107,24.39654
COCCOC(C)=O,1,0,0,0,50.189323,24.153913
CCOCOC(C)=O,1,0,0,0,47.857662,27.189875
