k,salt,T,c,The number of atoms,The number of carbon atoms,The number of oxygen atoms,The ratio of carbon atoms to oxygen atoms,The number of rings,Molecular weight,Molecular radius,Molecular dipole moment,Average electronegativity,Average ionization energy,Average electron affinity
4.635267606,LiPF6,282.85,0.446,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
5.776,LiPF6,292.65,0.45,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.015492958,LiPF6,302.55,0.448,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
8.297126761,LiPF6,312.45,0.45,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.677352113,LiPF6,322.35,0.452,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.05769014,LiPF6,332.15,0.45,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.60456338,LiPF6,233.75,0.536,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.097577465,LiPF6,243.65,0.534,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.773577465,LiPF6,253.35,0.536,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.632732394,LiPF6,263.15,0.536,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.660901408,LiPF6,272.95,0.536,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.829971831,LiPF6,282.85,0.534,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
6.111549296,LiPF6,292.65,0.538,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.477746479,LiPF6,302.55,0.538,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
8.928450704,LiPF6,312.45,0.538,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
10.39323944,LiPF6,322.35,0.538,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.91430986,LiPF6,332.15,0.54,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.531323944,LiPF6,233.75,0.636,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.038422535,LiPF6,243.65,0.634,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.742647887,LiPF6,253.35,0.634,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.615887324,LiPF6,263.15,0.634,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.714422535,LiPF6,272.95,0.636,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.939830986,LiPF6,282.85,0.634,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
6.34828169,LiPF6,292.65,0.634,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.78484507,LiPF6,302.55,0.636,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.348169014,LiPF6,312.45,0.638,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
10.99605634,LiPF6,322.35,0.638,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
12.64383099,LiPF6,332.15,0.642,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.457633803,LiPF6,233.75,0.752,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.922478873,LiPF6,243.65,0.75,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.612507042,LiPF6,253.35,0.754,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.514084507,LiPF6,263.15,0.748,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.654760563,LiPF6,272.95,0.754,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.936394366,LiPF6,282.85,0.756,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
6.373070423,LiPF6,292.65,0.754,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.936450704,LiPF6,302.55,0.754,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.598478873,LiPF6,312.45,0.752,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.3308169,LiPF6,322.35,0.754,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
13.10540845,LiPF6,332.15,0.756,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.369183099,LiPF6,233.75,0.892,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.791830986,LiPF6,243.65,0.888,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.383380282,LiPF6,253.35,0.888,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.270704225,LiPF6,263.15,0.888,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.425464789,LiPF6,272.95,0.894,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.721408451,LiPF6,282.85,0.888,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
6.214253521,LiPF6,292.65,0.892,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.819887324,LiPF6,302.55,0.892,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.58028169,LiPF6,312.45,0.898,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.41143662,LiPF6,322.35,0.892,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
13.27053521,LiPF6,332.15,0.894,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.237971831,LiPF6,233.75,1.05,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.575943662,LiPF6,243.65,1.052,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.139380282,LiPF6,253.35,1.05,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.956225352,LiPF6,263.15,1.052,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.026591549,LiPF6,272.95,1.054,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.322366197,LiPF6,282.85,1.054,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
5.787211268,LiPF6,292.65,1.052,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.406873239,LiPF6,302.55,1.054,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.209633803,LiPF6,312.45,1.056,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.09701408,LiPF6,322.35,1.054,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
13.05470423,LiPF6,332.15,1.056,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.133971831,LiPF6,233.75,1.242,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.415661972,LiPF6,243.65,1.242,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.824112676,LiPF6,253.35,1.242,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.44371831,LiPF6,263.15,1.246,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.471887324,LiPF6,272.95,1.246,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.669126761,LiPF6,282.85,1.244,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
5.063380282,LiPF6,292.65,1.248,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
6.654985915,LiPF6,302.55,1.246,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
8.457859155,LiPF6,312.45,1.244,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
10.33098592,LiPF6,322.35,1.248,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
12.33098592,LiPF6,332.15,1.248,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.056957746,LiPF6,233.75,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.226028169,LiPF6,243.65,1.474,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.479492958,LiPF6,253.35,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.014704225,LiPF6,263.15,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.761070423,LiPF6,272.95,1.48,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.761239437,LiPF6,282.85,1.474,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.09915493,LiPF6,292.65,1.478,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
5.592112676,LiPF6,302.55,1.478,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.268225352,LiPF6,312.45,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.127380282,LiPF6,322.35,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
11.01470423,LiPF6,332.15,1.476,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.063887324,LiPF6,233.75,1.73,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.162422535,LiPF6,243.65,1.732,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.246985915,LiPF6,253.35,1.73,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.584901408,LiPF6,263.15,1.734,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
1.176507042,LiPF6,272.95,1.732,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
2.035830986,LiPF6,282.85,1.726,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
3.106197183,LiPF6,292.65,1.728,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
4.415943662,LiPF6,302.55,1.732,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
5.908901408,LiPF6,312.45,1.732,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
7.683492958,LiPF6,322.35,1.734,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
9.542704225,LiPF6,332.15,1.732,14,4.2,3,1.398,0.8,105.298,3.359784,3.8878,2.9216,12.2458,-1.3438
0.528909242,LiPF6,233.75,0.300728422,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.896708712,LiPF6,243.65,0.306271926,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.426956964,LiPF6,253.35,0.301813021,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.080287084,LiPF6,263.15,0.305106987,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.828526285,LiPF6,272.95,0.304370531,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.658552262,LiPF6,282.85,0.30552208,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.55611794,LiPF6,292.65,0.300701642,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.535631076,LiPF6,302.55,0.299737554,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.583165957,LiPF6,312.45,0.298706516,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.658070218,LiPF6,322.35,0.299617043,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.773466163,LiPF6,332.15,0.296550708,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.535497175,LiPF6,233.75,0.381430599,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.970675665,LiPF6,243.65,0.37903377,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.528453978,LiPF6,253.35,0.378484775,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.236040813,LiPF6,263.15,0.379756836,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.106558475,LiPF6,272.95,0.376931523,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.045258563,LiPF6,282.85,0.376007606,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.119841461,LiPF6,292.65,0.372981441,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.208350071,LiPF6,302.55,0.373878579,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.405854155,LiPF6,312.45,0.376636941,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.670897941,LiPF6,322.35,0.373423315,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
9.908733028,LiPF6,332.15,0.370236469,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.555528775,LiPF6,233.75,0.46015104,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.990707265,LiPF6,243.65,0.457754211,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.603063657,LiPF6,253.35,0.459120002,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.378350874,LiPF6,263.15,0.45638842,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.290002946,LiPF6,272.95,0.457459629,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.351142176,LiPF6,282.85,0.4564152,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.49374682,LiPF6,292.65,0.453322086,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.731742589,LiPF6,302.55,0.452103586,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.078733831,LiPF6,312.45,0.452746311,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
9.466216759,LiPF6,322.35,0.449412174,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.88106907,LiPF6,332.15,0.448019603,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.535390054,LiPF6,233.75,0.546785035,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.984494256,LiPF6,243.65,0.548311507,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.610294315,LiPF6,253.35,0.547695563,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.413111593,LiPF6,263.15,0.548873892,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.406229078,LiPF6,272.95,0.547896414,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.54867304,LiPF6,282.85,0.542834954,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.786668809,LiPF6,292.65,0.541616454,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.16086875,LiPF6,302.55,0.542232399,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.616534105,LiPF6,312.45,0.540799657,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.15382555,LiPF6,322.35,0.539286575,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
11.691117,LiPF6,332.15,0.537773493,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.503253796,LiPF6,233.75,0.653115878,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.9251493,LiPF6,243.65,0.65466913,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.53734501,LiPF6,253.35,0.654066576,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.367049624,LiPF6,263.15,0.651281433,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.428510217,LiPF6,272.95,0.654173696,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.625532257,LiPF6,282.85,0.651027021,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.972202137,LiPF6,292.65,0.647733055,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.400819475,LiPF6,302.55,0.648295439,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.99252832,LiPF6,312.45,0.646728797,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.63881524,LiPF6,322.35,0.64707694,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
12.35280255,LiPF6,332.15,0.64342144,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.430786535,LiPF6,233.75,0.765391928,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.839077689,LiPF6,243.65,0.766958571,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.437508369,LiPF6,253.35,0.76440106,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.267373664,LiPF6,263.15,0.763584264,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.328673576,LiPF6,272.95,0.764508181,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.553064996,LiPF6,282.85,0.763303072,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.967917303,LiPF6,292.65,0.761910501,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.491604403,LiPF6,302.55,0.760410808,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
9.178383011,LiPF6,312.45,0.756782089,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.92022174,LiPF6,322.35,0.760973193,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
12.74288316,LiPF6,332.15,0.755242227,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.359765405,LiPF6,233.75,0.895383091,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.727243512,LiPF6,243.65,0.896989904,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.285021826,LiPF6,253.35,0.896440909,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.060630406,LiPF6,263.15,0.897646019,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.107843925,LiPF6,272.95,0.892678289,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.359604724,LiPF6,282.85,0.893414745,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.788222062,LiPF6,292.65,0.89397713,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.352722209,LiPF6,302.55,0.892437267,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
9.107522562,LiPF6,312.45,0.888741598,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.94427037,LiPF6,322.35,0.888902279,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
12.84871857,LiPF6,332.15,0.885059318,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.291475858,LiPF6,233.75,1.058836132,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.549958491,LiPF6,243.65,1.05858172,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.026271391,LiPF6,253.35,1.060081412,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.76058488,LiPF6,263.15,1.055421654,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.740098016,LiPF6,272.95,1.054457567,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.937280737,LiPF6,282.85,1.053279237,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.379181061,LiPF6,292.65,1.04989154,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.944163252,LiPF6,302.55,1.054256715,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.712567955,LiPF6,312.45,1.050547655,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
10.59012881,LiPF6,322.35,1.050668166,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
12.58996813,LiPF6,332.15,1.048699821,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.237594066,LiPF6,233.75,1.232117512,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.441498621,LiPF6,243.65,1.229948314,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.822741758,LiPF6,253.35,1.233510083,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.394285102,LiPF6,263.15,1.234916044,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.264642082,LiPF6,272.95,1.230122386,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.39396374,LiPF6,282.85,1.230979352,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
4.727189952,LiPF6,292.65,1.229667122,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.291529418,LiPF6,302.55,1.226158914,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
7.978629389,LiPF6,312.45,1.226466886,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
9.883238264,LiPF6,322.35,1.224592271,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
11.92389063,LiPF6,332.15,1.222583755,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.229345759,LiPF6,233.75,1.464409095,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.338180552,LiPF6,243.65,1.464301974,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.54240647,LiPF6,253.35,1.466069468,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
0.963980611,LiPF6,263.15,1.463686029,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
1.644358748,LiPF6,272.95,1.464984869,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
2.610106853,LiPF6,282.85,1.462065826,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
3.834337591,LiPF6,292.65,1.45889237,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
5.290163627,LiPF6,302.55,1.459427975,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
6.90892049,LiPF6,312.45,1.455866206,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
8.772876998,LiPF6,322.35,1.456000107,13.5,4.1,3,1.364,0.9,103.694,3.270082,4.1069,2.9263,12.2584,-1.3449
